145	41	95	79
155	44	77	84
98	19	151	92
133	79	31	117
270	25	35	30
80	54	38	188
142	38	73	107
17	226	59	58
123	157	20	60
91	95	108	66
266	19	25	50
126	168	22	44
97	83	97	83
232	28	49	51
59	64	68	169
234	51	38	37
176	62	47	75
41	42	168	109
65	115	65	115
22	229	76	33
132	62	40	126
176	102	16	66
150	60	22	128
210	24	48	78
139	26	86	109
265	16	32	47
174	100	44	42
71	109	71	109
165	59	50	86
140	147	36	37
38	172	80	70
108	136	49	67
39	28	58	235
140	40	140	40
107	36	55	162
111	69	47	133
68	112	68	112
146	54	106	54
205	57	61	37
115	65	115	65
23	261	26	50
223	40	21	76
156	50	63	91
233	50	36	41
76	104	76	104
246	42	20	52
240	19	28	73
259	24	41	36
79	113	17	151
269	31	23	37
105	17	99	139
266	30	24	40
158	108	42	52
217	17	35	91
87	93	87	93
261	25	19	55
76	162	58	64
245	53	22	40
144	148	16	52
122	50	63	125
116	158	42	44
58	31	222	49
262	19	43	36
165	16	33	146
143	37	143	37
102	142	66	50
237	58	27	38
226	72	20	42
78	168	56	58
240	59	16	45
124	56	124	56
103	77	103	77
89	100	132	39
162	138	29	31
235	50	28	47
206	88	36	30
102	138	26	94
266	32	25	37
268	27	18	47
108	105	92	55
54	201	68	37
138	103	71	48
108	59	16	177
217	79	26	38
259	30	40	31
138	111	57	54
168	66	78	48
72	108	72	108
233	28	43	56
87	151	26	96
137	79	26	118
258	34	17	51
79	156	57	68
184	66	37	73
207	25	43	85
110	50	102	98
79	187	44	50
214	72	23	51
218	20	85	37
150	125	36	49
89	141	61	69
215	83	23	39
267	21	17	55
160	34	99	67
262	18	28	52
123	95	54	88
60	24	52	224
52	242	15	51
139	66	99	56
208	19	53	80
59	49	130	122
218	80	27	35
49	61	129	121
78	102	78	102
25	91	173	71
204	74	45	37
90	90	90	90
60	81	185	34
177	19	130	34
169	30	128	33
93	94	41	132
132	21	48	159
137	55	98	70
185	45	62	68
25	255	27	53
126	106	53	75
158	110	25	67
114	54	78	114
42	237	21	60
258	33	22	47
146	34	146	34
60	120	60	120
171	115	44	30
97	175	15	73
75	85	155	45
154	100	75	31
51	50	82	177
185	32	55	88
97	166	49	48
35	257	34	34
216	81	22	41
222	62	16	60
72	60	24	204
56	210	55	39
89	91	89	91
124	18	131	87
156	98	54	52
116	64	116	64
146	65	90	59
214	74	42	30
39	243	36	42
109	123	31	97
182	115	25	38
245	29	41	45
113	37	42	168
33	235	39	53
169	24	43	124
160	110	33	57
195	17	74	74
129	51	129	51
158	63	85	54
270	26	18	46
31	249	48	32
100	136	78	46
216	61	24	59
17	143	110	90
187	111	17	45
120	41	99	100
122	154	51	33
208	62	47	43
192	81	57	30
125	125	38	72
186	38	97	39
127	53	127	53
123	102	47	88
158	98	19	85
247	50	17	46
93	87	93	87
201	77	48	34
222	39	41	58
20	149	75	116
106	91	93	70
152	95	35	78
77	54	145	84
264	27	16	53
210	24	81	45
181	113	17	49
83	97	83	97
20	211	71	58
141	39	141	39
234	15	21	90
193	68	68	31
124	158	44	34
103	77	103	77
45	156	26	133
130	34	53	143
107	82	46	125
158	96	15	91
91	89	91	89
28	223	23	86
80	60	108	112
176	84	22	78
77	23	62	198
74	110	97	79
71	70	36	183
44	35	247	34
225	38	42	55
261	16	39	44
204	67	39	50
104	76	104	76
67	113	67	113
126	54	126	54
115	118	27	100
140	90	66	64
159	75	26	100
254	32	27	47
238	62	16	44
74	226	30	30
223	39	65	33
211	39	63	47
38	197	15	110
119	109	45	87
137	43	137	43
73	198	18	71
109	28	187	36
251	28	42	39
204	94	30	32
31	171	33	125
133	19	146	62
20	274	25	41
96	165	66	33
61	15	182	102
77	95	60	128
256	24	37	43
248	17	50	45
233	23	67	37
263	28	27	42
56	152	83	69
94	111	71	84
166	128	23	43
220	23	48	69
126	26	76	132
100	110	102	48
179	106	37	38
122	58	50	130
115	57	133	55
15	112	46	187
244	20	38	58
262	24	33	41
65	46	131	118
16	44	85	215
95	131	54	80
231	63	36	30
256	26	45	33
259	34	30	37
140	40	140	40
83	77	54	146
118	18	33	191
98	154	37	71
248	45	20	47
258	24	34	44
57	115	57	131
83	97	83	97
48	199	40	73
66	115	68	111
209	88	23	40
235	38	15	72
183	92	40	45
251	22	30	57
115	142	23	80
78	28	74	180
235	38	57	30
66	20	74	200
57	187	46	70
85	38	136	101
116	132	38	74
35	229	15	81
62	70	70	158
95	28	72	165
90	202	30	38
22	55	160	123
242	28	35	55
130	50	130	50
163	53	70	74
233	46	28	53
209	50	63	38
266	32	19	43
108	72	108	72
62	178	15	105
158	70	47	85
121	51	98	90
33	20	188	119
168	73	22	97
229	57	44	30
217	57	54	32
141	94	30	95
129	66	113	52
70	164	39	87
125	37	91	107
107	40	97	116
141	39	141	39
250	41	39	30
50	78	15	217
136	136	26	62
104	160	66	30
108	97	105	50
255	35	37	33
17	247	57	39
144	36	144	36
71	113	133	43
112	59	97	92
86	94	86	94
213	26	28	93
251	41	16	52
28	145	132	55
267	20	36	37
109	94	89	68
161	139	23	37
18	71	166	105
113	37	135	75
88	59	87	126
154	21	40	145
143	124	16	77
67	199	34	60
136	18	21	185
74	136	92	58
89	137	47	87
15	103	15	227
95	76	102	87
89	91	89	91
239	19	31	71
153	77	66	64
218	55	50	37
16	248	56	40
109	71	109	71
66	155	69	70
233	47	38	42
257	18	36	49
242	42	30	46
181	43	84	52
143	37	143	37
114	66	114	66
68	210	43	39
124	150	31	55
172	48	69	71
270	19	19	52
79	66	114	101
113	67	113	67
39	125	28	168
270	21	28	41
123	112	22	103
144	36	144	36
235	36	44	45
142	38	142	38
82	117	130	31
133	51	64	112
198	30	102	30
123	88	36	113
36	109	90	125
73	191	45	51
82	56	44	178
250	31	33	46
136	71	63	90
233	38	52	37
18	208	17	117
241	43	20	56
104	145	20	91
210	15	44	91
265	32	19	44
159	110	29	62
74	106	74	106
166	65	40	89
160	20	53	127
53	81	131	95
92	88	92	88
203	64	56	37
66	103	23	168
117	35	148	60
134	62	95	69
227	31	65	37
62	93	117	88
89	133	102	36
114	121	21	104
113	184	32	31
126	45	82	107
53	26	192	89
49	34	139	138
179	84	44	53
233	36	46	45
259	40	17	44
238	26	49	47
219	54	23	64
132	146	44	38
196	94	32	38
268	22	40	30
139	116	48	57
126	54	126	54
222	70	28	40
55	106	32	167
161	92	69	38
249	22	16	73
232	38	52	38
118	134	78	30
193	31	52	84
110	40	150	60
27	234	50	49
220	56	33	51
136	37	135	52
82	139	26	113
94	125	50	91
187	39	102	32
225	70	15	50
89	24	98	149
262	24	22	52
53	18	144	145
103	77	103	77
25	31	199	105
256	21	48	35
215	56	21	68
242	40	30	48
264	33	23	40
150	30	150	30
62	82	49	167
166	52	82	60
132	48	132	48
72	195	51	42
28	224	35	73
57	215	54	34
183	90	55	32
264	30	22	44
251	15	37	57
97	116	50	97
111	69	111	69
104	50	133	73
109	43	86	122
138	18	112	92
235	57	23	45
17	93	142	108
111	69	111	69
68	30	121	141
170	125	17	48
164	109	26	61
202	15	75	68
109	187	15	49
92	70	50	148
74	148	108	30
67	115	115	63
35	88	163	74
196	58	46	60
146	131	27	56
39	78	203	40
103	114	58	85
156	57	52	95
199	37	88	36
69	161	20	110
90	90	90	90
100	80	100	80
191	31	18	120
18	120	162	60
177	69	58	56
95	34	15	216
87	110	103	60
89	157	74	40
176	81	57	46
194	24	73	69
249	47	23	41
179	53	90	38
34	176	98	52
240	21	46	53
248	16	58	38
250	31	37	42
115	17	107	121
123	57	123	57
107	23	15	215
16	228	81	35
149	145	34	32
206	69	42	43
123	95	58	84
222	69	32	37
244	23	49	44
62	118	62	118
164	105	36	55
128	52	128	52
123	126	25	86
139	109	37	75
184	42	89	45
252	29	31	48
176	103	40	41
257	21	21	61
262	18	22	58
144	36	144	36
74	36	193	57
228	71	17	44
22	214	74	50
188	95	38	39
182	91	48	39
33	263	17	47
116	33	120	91
202	98	27	33
226	40	61	33
87	93	87	93
107	88	76	89
21	210	36	93
82	98	82	98
243	33	48	36
212	78	29	41
65	213	31	51
245	15	47	53
149	137	30	44
163	104	43	50
37	220	65	38
161	72	66	61
189	38	96	37
238	32	45	45
211	54	17	78
86	94	86	94
67	202	19	72
237	37	42	44
59	185	42	74
191	38	24	107
262	36	18	44
74	124	41	121
81	189	51	39
216	21	81	42
55	41	101	163
149	31	149	31
163	112	55	30
239	43	28	50
192	69	21	78
99	81	99	81
63	162	38	97
53	19	25	263
168	64	64	64
151	133	35	41
112	68	112	68
77	22	133	128
71	194	29	66
77	125	30	128
22	139	130	69
150	101	54	55
132	156	41	31
208	32	47	73
55	115	138	52
63	99	145	53
110	93	106	51
144	117	30	69
59	225	39	37
112	162	17	69
48	185	21	106
104	31	182	43
35	138	57	130
225	66	28	41
174	85	38	63
113	111	33	103
241	16	65	38
261	35	15	49
237	35	32	56
161	36	93	70
107	151	36	66
248	51	21	40
238	26	23	73
126	25	170	39
146	143	33	38
256	27	28	49
58	63	41	198
112	114	47	87
180	53	89	38
239	29	16	76
159	39	20	142
128	69	52	111
33	126	18	183
49	108	22	181
248	48	28	36
192	55	20	93
192	72	59	37
256	19	49	36
82	56	178	44
74	195	35	56
242	50	35	33
148	19	159	34
40	150	75	95
82	213	20	45
124	41	35	160
142	150	29	39
110	70	110	70
156	130	39	35
157	75	90	38
238	21	62	39
155	123	41	41
18	225	59	58
236	42	46	36
125	25	93	117
83	188	56	33
258	30	35	37
75	105	75	105
151	52	112	45
182	30	16	132
91	89	91	89
119	153	56	32
50	131	48	131
249	44	24	43
42	160	95	63
248	41	19	52
151	135	41	33
61	119	61	119
102	78	102	78
65	115	65	115
189	110	30	31
212	52	33	63
94	111	29	126
134	75	23	128
67	149	57	87
113	83	15	149
50	150	101	59
215	32	28	85
104	189	23	44
189	81	35	55
110	108	15	127
59	117	139	45
234	51	25	50
158	131	28	43
101	17	100	142
112	122	74	52
147	105	51	57
15	268	19	58
110	70	110	70
189	86	22	63
177	37	43	103
222	33	48	57
56	21	197	86
136	139	51	34
44	183	82	51
127	53	127	53
257	17	24	62
107	173	21	59
105	20	71	164
118	83	126	33
18	170	135	37
206	45	15	94
123	155	28	54
49	57	32	222
206	74	35	45
71	147	81	61
153	100	51	56
34	135	140	51
207	72	25	56
63	125	55	117
114	172	37	37
153	57	81	69
81	99	81	99
40	149	23	148
20	29	249	62
121	121	49	69
103	32	99	126
100	75	46	139
78	52	127	103
212	30	59	59
40	180	48	92
50	39	90	181
148	18	85	109
229	59	28	44
203	84	23	50
223	23	20	94
103	77	103	77
231	69	23	37
68	32	175	85
142	130	43	45
163	45	16	136
18	232	49	61
254	32	42	32
254	24	16	66
104	76	104	76
141	69	119	31
65	119	121	55
129	51	129	51
99	48	103	110
220	23	60	57
176	98	30	56
84	96	84	96
217	36	54	53
134	46	134	46
89	91	89	91
158	50	47	105
49	47	139	125
236	43	34	47
255	39	16	50
149	31	149	31
69	111	69	111
216	49	32	63
149	31	149	31
74	106	74	106
108	151	41	60
170	125	15	50
48	111	169	32
78	102	78	102
73	212	32	43
145	145	34	36
260	40	16	44
204	28	87	41
138	42	138	42
16	221	58	65
149	67	84	60
235	26	25	74
239	42	37	42
253	32	33	42
80	100	80	100
157	112	25	66
80	67	147	66
142	38	142	38
89	91	89	91
253	31	17	59
39	47	191	83
195	57	28	80
34	146	88	92
89	91	89	91
252	43	18	47
62	55	162	81
38	79	161	82
89	210	24	37
201	76	38	45
107	105	69	79
83	97	83	97
241	59	17	43
141	39	141	39
49	211	65	35
83	172	63	42
138	161	18	43
84	153	25	98
91	15	184	70
254	35	40	31
174	74	63	49
135	22	87	116
95	85	95	85
123	136	57	44
184	30	70	76
226	61	34	39
55	38	92	175
79	24	44	213
138	50	79	93
167	130	22	41
51	143	135	31
99	80	148	33
42	27	217	74
84	141	83	52
215	84	28	33
115	65	115	65
234	62	32	32
174	101	28	57
54	89	78	139
82	98	82	98
